month,borough,day_type,trip_type,route_id,period,total_mileage,total_operating_time,average_speed
2022-07-01,Brooklyn,2,LCL/LTD,B60,Off-Peak,7281.711,977,7.4487514
2022-07-01,Brooklyn,2,LCL/LTD,B60,Peak,2339.2139,327,7.1514516
2022-07-01,Brooklyn,1,LCL/LTD,B61,Off-Peak,14494.321,1947,7.443914
2022-07-01,Brooklyn,1,LCL/LTD,B61,Peak,6805.32,1010,6.7377424
2022-07-01,Brooklyn,2,LCL/LTD,B61,Off-Peak,7345.234,909,8.074187
2022-07-01,Brooklyn,2,LCL/LTD,B61,Peak,2469.207,321,7.682554
2022-07-01,Brooklyn,1,LCL/LTD,B62,Off-Peak,16260.309,2133,7.619862
2022-07-01,Brooklyn,1,LCL/LTD,B62,Peak,7377.6577,1094,6.740277
2022-07-01,Brooklyn,2,LCL/LTD,B62,Off-Peak,8231.724,1074,7.658993
2022-07-01,Brooklyn,2,LCL/LTD,B62,Peak,2785.418,387,7.1857285
2022-07-01,Brooklyn,1,LCL/LTD,B63,Off-Peak,16666.29,2860,5.826542
2022-07-01,Brooklyn,1,LCL/LTD,B63,Peak,6798.441,1254,5.4181576
2022-07-01,Brooklyn,2,LCL/LTD,B63,Off-Peak,9709.158,1519,6.3884645
2022-07-01,Brooklyn,2,LCL/LTD,B63,Peak,3169.299,520,6.0926023
2022-07-01,Brooklyn,1,LCL/LTD,B64,Off-Peak,11820.228,1430,8.264311
2022-07-01,Brooklyn,1,LCL/LTD,B64,Peak,5186.63,676,7.669202
2022-07-01,Brooklyn,2,LCL/LTD,B64,Off-Peak,7107.018,796,8.927654
2022-07-01,Brooklyn,2,LCL/LTD,B64,Peak,2706.375,306,8.84096
2022-07-01,Brooklyn,1,LCL/LTD,B65,Off-Peak,8863.721,1304,6.7949915
2022-07-01,Brooklyn,1,LCL/LTD,B65,Peak,3494.174,561,6.223316
2022-07-01,Brooklyn,2,LCL/LTD,B65,Off-Peak,5819.994,759,7.662026
2022-07-01,Brooklyn,2,LCL/LTD,B65,Peak,2177.4631,282,7.7127633
2022-07-01,Brooklyn,1,LCL/LTD,B67,Off-Peak,10197.686,1430,7.1286497
2022-07-01,Brooklyn,1,LCL/LTD,B67,Peak,5421.846,822,6.5918236
2022-07-01,Brooklyn,2,LCL/LTD,B67,Off-Peak,2997.565,375,7.984487
2022-07-01,Brooklyn,2,LCL/LTD,B67,Peak,963.639,132,7.288761
2022-07-01,Brooklyn,1,LCL/LTD,B68,Off-Peak,22243.352,2875,7.7342668
2022-07-01,Brooklyn,1,LCL/LTD,B68,Peak,9432.847,1276,7.389037
2022-07-01,Brooklyn,2,LCL/LTD,B68,Off-Peak,11778.0,1417,8.307997
2022-07-01,Brooklyn,2,LCL/LTD,B68,Peak,4318.133,543,7.940031
2022-07-01,Brooklyn,1,LCL/LTD,B69,Off-Peak,7262.312,1043,6.957887
2022-07-01,Brooklyn,1,LCL/LTD,B69,Peak,4121.287,635,6.489864
2022-07-01,Brooklyn,2,LCL/LTD,B69,Off-Peak,2420.952,314,7.69204
2022-07-01,Brooklyn,2,LCL/LTD,B69,Peak,1247.692,156,7.9645424
2022-07-01,Brooklyn,1,LCL/LTD,B7,Off-Peak,9664.024,1268,7.618731
2022-07-01,Brooklyn,1,LCL/LTD,B7,Peak,4917.941,719,6.8364
2022-07-01,Brooklyn,2,LCL/LTD,B7,Off-Peak,3958.596,486,8.144496
2022-07-01,Brooklyn,2,LCL/LTD,B7,Peak,1640.175,210,7.7824597
2022-07-01,Brooklyn,1,LCL/LTD,B70,Off-Peak,8573.984,1229,6.973194
2022-07-01,Brooklyn,1,LCL/LTD,B70,Peak,4404.917,678,6.4877467
2022-07-01,Brooklyn,2,LCL/LTD,B70,Off-Peak,4324.312,583,7.404947
2022-07-01,Brooklyn,2,LCL/LTD,B70,Peak,1644.942,225,7.309274
2022-07-01,Brooklyn,1,LCL/LTD,B74,Off-Peak,3359.048,447,7.507562
2022-07-01,Brooklyn,1,LCL/LTD,B74,Peak,1790.019,248,7.19854
2022-07-01,Brooklyn,2,LCL/LTD,B74,Off-Peak,1193.346,173,6.8776455
2022-07-01,Brooklyn,2,LCL/LTD,B74,Peak,505.12,77,6.515739
2022-07-01,Brooklyn,1,LCL/LTD,B8,Off-Peak,25451.424,3730,6.823137
2022-07-01,Brooklyn,1,LCL/LTD,B8,Peak,11130.913,1798,6.190157
2022-07-01,Brooklyn,2,LCL/LTD,B8,Off-Peak,12169.977,1609,7.5618877
2022-07-01,Brooklyn,2,LCL/LTD,B8,Peak,4780.858,658,7.265113
2022-07-01,Brooklyn,1,LCL/LTD,B82,Off-Peak,29136.455,3754,7.760287
2022-07-01,Brooklyn,1,LCL/LTD,B82,Peak,11022.788,1564,7.0457487
2022-07-01,Brooklyn,2,LCL/LTD,B82,Off-Peak,15396.303,2020,7.6208086
2022-07-01,Brooklyn,2,LCL/LTD,B82,Peak,5850.606,792,7.37923
2022-07-01,Brooklyn,1,SBS,B82+,Off-Peak,20679.334,2244,9.214107
2022-07-01,Brooklyn,1,SBS,B82+,Peak,12583.401,1399,8.992608
2022-07-01,Brooklyn,1,LCL/LTD,B83,Off-Peak,13807.708,1620,8.521611
2022-07-01,Brooklyn,1,LCL/LTD,B83,Peak,5948.5513,785,7.575247
2022-07-01,Brooklyn,2,LCL/LTD,B83,Off-Peak,5837.4,640,9.10908
2022-07-01,Brooklyn,2,LCL/LTD,B83,Peak,2378.69,259,9.165758
2022-07-01,Brooklyn,1,LCL/LTD,B84,Off-Peak,1748.685,174,10.021039
2022-07-01,Brooklyn,1,LCL/LTD,B84,Peak,794.346,84,9.385797
2022-07-01,Brooklyn,2,LCL/LTD,B84,Off-Peak,529.374,54,9.748812
2022-07-01,Brooklyn,2,LCL/LTD,B84,Peak,226.899,22,9.880806
2022-07-01,Brooklyn,1,LCL/LTD,B9,Off-Peak,19986.572,2811,7.1085114
2022-07-01,Brooklyn,1,LCL/LTD,B9,Peak,9591.272,1451,6.609493
2022-07-01,Brooklyn,2,LCL/LTD,B9,Off-Peak,9991.065,1262,7.916732
2022-07-01,Brooklyn,2,LCL/LTD,B9,Peak,3715.668,464,8.003172
2022-07-01,Brooklyn,1,EXP,BM1,Off-Peak,8023.411,662,12.111744
2022-07-01,Brooklyn,1,EXP,BM1,Peak,6700.675,568,11.783766
2022-07-01,Brooklyn,2,EXP,BM1,Off-Peak,1170.102,97,11.973517
2022-07-01,Brooklyn,2,EXP,BM1,Peak,377.30798,29,12.664765
2022-07-01,Brooklyn,1,EXP,BM2,Off-Peak,8423.173,719,11.701195
2022-07-01,Brooklyn,1,EXP,BM2,Peak,5435.75,496,10.941342
2022-07-01,Brooklyn,2,EXP,BM2,Off-Peak,1832.284,152,12.049721
2022-07-01,Brooklyn,2,EXP,BM2,Peak,487.314,41,11.869865
2022-07-01,Brooklyn,1,EXP,BM3,Off-Peak,5951.485,497,11.953213
2022-07-01,Brooklyn,1,EXP,BM3,Peak,3359.964,274,12.226536
2022-07-01,Brooklyn,2,EXP,BM3,Off-Peak,1009.63495,81,12.386006
2022-07-01,Brooklyn,2,EXP,BM3,Peak,282.613,21,13.218053
2022-07-01,Brooklyn,1,EXP,BM4,Off-Peak,3735.603,322,11.584482
2022-07-01,Brooklyn,1,EXP,BM4,Peak,3530.148,316,11.161347
2022-07-01,Brooklyn,2,EXP,BM4,Off-Peak,1144.499,94,12.149921
2022-07-01,Brooklyn,2,EXP,BM4,Peak,356.669,28,12.408996
2022-07-01,Brooklyn,1,EXP,BM5,Off-Peak,4682.9746,346,13.49675
2022-07-01,Brooklyn,1,EXP,BM5,Peak,3453.9768,297,11.594114
2022-07-01,Brooklyn,2,EXP,BM5,Off-Peak,731.162,52,14.018048
2022-07-01,Brooklyn,2,EXP,BM5,Peak,356.222,25,14.125828
2022-07-01,Brooklyn,1,EXP,X27,Off-Peak,10785.704,872,12.368532
2022-07-01,Brooklyn,1,EXP,X27,Peak,6382.415,482,13.234028
2022-07-01,Brooklyn,2,EXP,X27,Off-Peak,4835.916,364,13.284084
2022-07-01,Brooklyn,2,EXP,X27,Peak,2305.492,171,13.438183
2022-07-01,Brooklyn,1,EXP,X28,Off-Peak,9897.269,766,12.911254
2022-07-01,Brooklyn,1,EXP,X28,Peak,6466.406,505,12.795453
2022-07-01,Brooklyn,2,EXP,X28,Off-Peak,4103.057,314,13.042542
2022-07-01,Brooklyn,2,EXP,X28,Peak,2353.114,175,13.425504
2022-07-01,Brooklyn,1,EXP,X37,Off-Peak,2022.3279,122,16.482786
2022-07-01,Brooklyn,1,EXP,X37,Peak,7724.938,531,14.532336
2022-07-01,Brooklyn,1,EXP,X38,Off-Peak,2553.698,161,15.7683
2022-07-01,Brooklyn,1,EXP,X38,Peak,5716.601,404,14.115442
2022-07-01,Manhattan,1,LCL/LTD,M1,Off-Peak,19829.484,3310,5.9890747
2022-07-01,Manhattan,1,LCL/LTD,M1,Peak,10007.583,1678,5.9629974
2022-07-01,Manhattan,2,LCL/LTD,M1,Off-Peak,8660.036,1087,7.965186
2022-07-01,Manhattan,2,LCL/LTD,M1,Peak,3300.716,425,7.753119
2022-07-01,Manhattan,1,LCL/LTD,M10,Off-Peak,10263.804,1702,6.0293407
2022-07-01,Manhattan,1,LCL/LTD,M10,Peak,4992.915,888,5.6214757
2022-07-01,Manhattan,2,LCL/LTD,M10,Off-Peak,6095.992,931,6.5417542
2022-07-01,Manhattan,2,LCL/LTD,M10,Peak,2210.787,346,6.384842
2022-07-01,Manhattan,1,LCL/LTD,M100,Off-Peak,16436.326,2638,6.229294
2022-07-01,Manhattan,1,LCL/LTD,M100,Peak,7011.828,1169,5.9936457
2022-07-01,Manhattan,2,LCL/LTD,M100,Off-Peak,6901.412,1033,6.674688
2022-07-01,Manhattan,2,LCL/LTD,M100,Peak,2603.621,393,6.6121516
2022-07-01,Manhattan,1,LCL/LTD,M101,Off-Peak,35282.85,5596,6.3043423
2022-07-01,Manhattan,1,LCL/LTD,M101,Peak,11361.753,1960,5.7957573
2022-07-01,Manhattan,2,LCL/LTD,M101,Off-Peak,13271.225,1897,6.995033
2022-07-01,Manhattan,2,LCL/LTD,M101,Peak,4722.686,700,6.743066
2022-07-01,Manhattan,1,LCL/LTD,M102,Off-Peak,17315.447,2983,5.8041472
2022-07-01,Manhattan,1,LCL/LTD,M102,Peak,6255.269,1221,5.121577
2022-07-01,Manhattan,2,LCL/LTD,M102,Off-Peak,8690.298,1334,6.5117383
2022-07-01,Manhattan,2,LCL/LTD,M102,Peak,2991.575,478,6.254215
2022-07-01,Manhattan,1,LCL/LTD,M103,Off-Peak,15832.971,2685,5.89655
2022-07-01,Manhattan,1,LCL/LTD,M103,Peak,5491.567,1050,5.2274404
2022-07-01,Manhattan,2,LCL/LTD,M103,Off-Peak,7740.021,1138,6.79892
2022-07-01,Manhattan,2,LCL/LTD,M103,Peak,2994.021,469,6.383016
2022-07-01,Manhattan,1,LCL/LTD,M104,Off-Peak,12918.26,2184,5.9141893
2022-07-01,Manhattan,1,LCL/LTD,M104,Peak,5244.188,970,5.402957
2022-07-01,Manhattan,2,LCL/LTD,M104,Off-Peak,11730.47,1903,6.161419
2022-07-01,Manhattan,2,LCL/LTD,M104,Peak,3850.1301,662,5.8082633
2022-07-01,Manhattan,1,LCL/LTD,M106,Off-Peak,2277.166,399,5.698269
2022-07-01,Manhattan,1,LCL/LTD,M106,Peak,1777.824,299,5.9444585
2022-07-01,Manhattan,2,LCL/LTD,M106,Off-Peak,666.356,96,6.9321427
2022-07-01,Manhattan,2,LCL/LTD,M106,Peak,373.768,51,7.2209425
2022-07-01,Manhattan,1,LCL/LTD,M11,Off-Peak,16613.523,2857,5.813859
2022-07-01,Manhattan,1,LCL/LTD,M11,Peak,6547.236,1187,5.511639
2022-07-01,Manhattan,2,LCL/LTD,M11,Off-Peak,6653.7603,996,6.6794744
2022-07-01,Manhattan,2,LCL/LTD,M11,Peak,2560.232,380,6.720965
2022-07-01,Manhattan,1,LCL/LTD,M116,Off-Peak,7622.694,1311,5.81031
2022-07-01,Manhattan,1,LCL/LTD,M116,Peak,3931.446,708,5.552829
2022-07-01,Manhattan,2,LCL/LTD,M116,Off-Peak,3225.7861,548,5.880003
2022-07-01,Manhattan,2,LCL/LTD,M116,Peak,1288.24,220,5.8549786
2022-07-01,Manhattan,1,LCL/LTD,M12,Off-Peak,2801.295,418,6.6992497
2022-07-01,Manhattan,1,LCL/LTD,M12,Peak,1333.753,206,6.4613814
2022-07-01,Manhattan,2,LCL/LTD,M12,Off-Peak,1568.726,214,7.312319
2022-07-01,Manhattan,2,LCL/LTD,M12,Peak,736.637,100,7.34802
2022-07-01,Manhattan,1,LCL/LTD,M125,Off-Peak,12499.08,2231,5.601767
2022-07-01,Manhattan,1,LCL/LTD,M125,Peak,4727.56,938,5.038746
2022-07-01,Manhattan,2,LCL/LTD,M125,Off-Peak,6211.28,991,6.265262
2022-07-01,Manhattan,2,LCL/LTD,M125,Peak,2148.1199,354,6.0533915
2022-07-01,Manhattan,1,SBS,M14A+,Off-Peak,8945.829,1514,5.9068055
2022-07-01,Manhattan,1,SBS,M14A+,Peak,3900.552,699,5.5777307
2022-07-01,Manhattan,2,SBS,M14A+,Off-Peak,3891.246,632,6.1561985
2022-07-01,Manhattan,2,SBS,M14A+,Peak,1359.372,225,6.0248876
2022-07-01,Manhattan,1,SBS,M14D+,Off-Peak,16914.82,2651,6.3794475
2022-07-01,Manhattan,1,SBS,M14D+,Peak,8149.872,1327,6.1394033
2022-07-01,Manhattan,2,SBS,M14D+,Off-Peak,7012.9,1062,6.599267
2022-07-01,Manhattan,2,SBS,M14D+,Peak,2424.8599,375,6.4520416
2022-07-01,Manhattan,1,LCL/LTD,M15,Off-Peak,26639.885,4054,6.5708804
2022-07-01,Manhattan,1,LCL/LTD,M15,Peak,8721.664,1545,5.6424503
2022-07-01,Manhattan,2,LCL/LTD,M15,Off-Peak,12302.682,1705,7.2116756
2022-07-01,Manhattan,2,LCL/LTD,M15,Peak,3692.25,564,6.5384693
2022-07-01,Manhattan,1,SBS,M15+,Off-Peak,31256.807,3947,7.9179106
2022-07-01,Manhattan,1,SBS,M15+,Peak,17904.662,2287,7.8270683
2022-07-01,Manhattan,2,SBS,M15+,Off-Peak,11794.572,1338,8.811041
2022-07-01,Manhattan,2,SBS,M15+,Peak,4970.533,556,8.927061
2022-07-01,Manhattan,1,LCL/LTD,M2,Off-Peak,22461.258,3426,6.5553784
2022-07-01,Manhattan,1,LCL/LTD,M2,Peak,9981.165,1618,6.166085
2022-07-01,Manhattan,2,LCL/LTD,M2,Off-Peak,10174.801,1291,7.8803325
2022-07-01,Manhattan,2,LCL/LTD,M2,Peak,3902.8499,507,7.689852
2022-07-01,Manhattan,1,LCL/LTD,M20,Off-Peak,5685.497,942,6.03272
2022-07-01,Manhattan,1,LCL/LTD,M20,Peak,2999.342,524,5.722746
2022-07-01,Manhattan,2,LCL/LTD,M20,Off-Peak,4320.31,629,6.8585634
2022-07-01,Manhattan,2,LCL/LTD,M20,Peak,1429.14,211,6.7502036
2022-07-01,Manhattan,1,LCL/LTD,M21,Off-Peak,2104.786,341,6.1697893
2022-07-01,Manhattan,1,LCL/LTD,M21,Peak,1324.9819,230,5.749369
2022-07-01,Manhattan,2,LCL/LTD,M21,Off-Peak,869.16,129,6.6891766
2022-07-01,Manhattan,2,LCL/LTD,M21,Peak,417.246,62,6.6877956
2022-07-01,Manhattan,1,LCL/LTD,M22,Off-Peak,4018.879,684,5.8743563
2022-07-01,Manhattan,1,LCL/LTD,M22,Peak,2064.68,382,5.4023604
2022-07-01,Manhattan,2,LCL/LTD,M22,Off-Peak,1504.223,240,6.253814
2022-07-01,Manhattan,2,LCL/LTD,M22,Peak,680.602,107,6.32747
2022-07-01,Manhattan,1,SBS,M23+,Off-Peak,8879.202,1541,5.7607913
2022-07-01,Manhattan,1,SBS,M23+,Peak,3681.8918,673,5.469291
2022-07-01,Manhattan,2,SBS,M23+,Off-Peak,3611.033,584,6.1823196
2022-07-01,Manhattan,2,SBS,M23+,Peak,1221.47,207,5.890987
2022-07-01,Manhattan,1,LCL/LTD,M3,Off-Peak,23060.043,4154,5.550484
2022-07-01,Manhattan,1,LCL/LTD,M3,Peak,9623.068,1784,5.391995
2022-07-01,Manhattan,2,LCL/LTD,M3,Off-Peak,12089.302,1827,6.614641
2022-07-01,Manhattan,2,LCL/LTD,M3,Peak,4979.711,733,6.7900753
2022-07-01,Manhattan,1,LCL/LTD,M31,Off-Peak,9631.762,1869,5.151811
2022-07-01,Manhattan,1,LCL/LTD,M31,Peak,5022.634,1035,4.8489356
2022-07-01,Manhattan,2,LCL/LTD,M31,Off-Peak,4391.019,718,6.1096473
2022-07-01,Manhattan,2,LCL/LTD,M31,Peak,1836.204,302,6.066202
2022-07-01,Manhattan,1,SBS,M34+,Off-Peak,4231.514,772,5.479779
2022-07-01,Manhattan,1,SBS,M34+,Peak,2211.329,421,5.2436886
2022-07-01,Manhattan,2,SBS,M34+,Off-Peak,1414.765,242,5.842522
2022-07-01,Manhattan,2,SBS,M34+,Peak,583.64,102,5.693401
2022-07-01,Manhattan,1,SBS,M34A+,Off-Peak,4715.3657,867,5.433642
2022-07-01,Manhattan,1,SBS,M34A+,Peak,2502.646,478,5.233611
2022-07-01,Manhattan,2,SBS,M34A+,Off-Peak,1604.257,273,5.8642387
2022-07-01,Manhattan,2,SBS,M34A+,Peak,638.792,111,5.7501483
2022-07-01,Manhattan,1,LCL/LTD,M35,Off-Peak,5802.4487,485,11.94114
2022-07-01,Manhattan,1,LCL/LTD,M35,Peak,2532.213,226,11.1688175
2022-07-01,Manhattan,2,LCL/LTD,M35,Off-Peak,3346.383,276,12.093612
2022-07-01,Manhattan,2,LCL/LTD,M35,Peak,1374.501,114,12.016648
2022-07-01,Manhattan,1,LCL/LTD,M4,Off-Peak,23337.537,4425,5.2735953
2022-07-01,Manhattan,1,LCL/LTD,M4,Peak,13101.216,2355,5.562041
2022-07-01,Manhattan,2,LCL/LTD,M4,Off-Peak,8749.033,1333,6.5616765
2022-07-01,Manhattan,2,LCL/LTD,M4,Peak,4151.8647,605,6.8545613
2022-07-01,Manhattan,1,LCL/LTD,M42,Off-Peak,7345.018,1412,5.2018194
2022-07-01,Manhattan,1,LCL/LTD,M42,Peak,3896.0469,790,4.9270325
2022-07-01,Manhattan,2,LCL/LTD,M42,Off-Peak,2823.499,510,5.530543
2022-07-01,Manhattan,2,LCL/LTD,M42,Peak,942.457,189,4.9751964
2022-07-01,Manhattan,1,LCL/LTD,M5,Off-Peak,18663.19,2610,7.149843
2022-07-01,Manhattan,1,LCL/LTD,M5,Peak,7506.479,1121,6.6936517
2022-07-01,Manhattan,2,LCL/LTD,M5,Off-Peak,8325.55,1108,7.513117
2022-07-01,Manhattan,2,LCL/LTD,M5,Peak,3170.209,435,7.2814713
2022-07-01,Manhattan,1,LCL/LTD,M50,Off-Peak,3548.292,647,5.483945
2022-07-01,Manhattan,1,LCL/LTD,M50,Peak,1690.914,338,5.0002713
2022-07-01,Manhattan,2,LCL/LTD,M50,Off-Peak,1107.6179,181,6.0882664
2022-07-01,Manhattan,2,LCL/LTD,M50,Peak,478.485,77,6.171987
2022-07-01,Manhattan,1,LCL/LTD,M55,Off-Peak,6884.184,1086,6.337441
2022-07-01,Manhattan,1,LCL/LTD,M55,Peak,2643.646,466,5.666875
2022-07-01,Manhattan,2,LCL/LTD,M55,Off-Peak,3952.522,544,7.264293
2022-07-01,Manhattan,2,LCL/LTD,M55,Peak,1540.636,211,7.284618
2022-07-01,Manhattan,1,LCL/LTD,M57,Off-Peak,5832.534,1149,5.074101
2022-07-01,Manhattan,1,LCL/LTD,M57,Peak,3166.931,637,4.966361
2022-07-01,Manhattan,2,LCL/LTD,M57,Off-Peak,2713.574,467,5.8005695
2022-07-01,Manhattan,2,LCL/LTD,M57,Peak,1080.004,191,5.648483
2022-07-01,Manhattan,1,SBS,M60+,Off-Peak,33379.68,3023,11.038506
2022-07-01,Manhattan,1,SBS,M60+,Peak,11332.037,1155,9.803882
2022-07-01,Manhattan,2,SBS,M60+,Off-Peak,17155.385,1450,11.82754
2022-07-01,Manhattan,2,SBS,M60+,Peak,4982.367,443,11.243656
2022-07-01,Manhattan,1,LCL/LTD,M66,Off-Peak,6050.316,1025,5.900352
2022-07-01,Manhattan,1,LCL/LTD,M66,Peak,3961.214,698,5.667216
2022-07-01,Manhattan,2,LCL/LTD,M66,Off-Peak,2363.295,330,7.151273
2022-07-01,Manhattan,2,LCL/LTD,M66,Peak,845.885,124,6.7781663
2022-07-01,Manhattan,1,LCL/LTD,M7,Off-Peak,19263.287,3292,5.8511024
2022-07-01,Manhattan,1,LCL/LTD,M7,Peak,6804.343,1305,5.211957
2022-07-01,Manhattan,2,LCL/LTD,M7,Off-Peak,10200.825,1543,6.6108456
2022-07-01,Manhattan,2,LCL/LTD,M7,Peak,3652.864,592,6.1663766
2022-07-01,Manhattan,1,LCL/LTD,M72,Off-Peak,6034.976,1033,5.8412604
2022-07-01,Manhattan,1,LCL/LTD,M72,Peak,2937.574,504,5.825444
2022-07-01,Manhattan,2,LCL/LTD,M72,Off-Peak,2378.944,351,6.763055
2022-07-01,Manhattan,2,LCL/LTD,M72,Peak,895.301,134,6.650182
2022-07-01,Manhattan,1,SBS,M79+,Off-Peak,8775.33,1395,6.2905354
2022-07-01,Manhattan,1,SBS,M79+,Peak,4709.796,772,6.096955
2022-07-01,Manhattan,2,SBS,M79+,Off-Peak,3791.136,545,6.953544
2022-07-01,Manhattan,2,SBS,M79+,Peak,1297.923,192,6.752689
2022-07-01,Manhattan,1,LCL/LTD,M8,Off-Peak,2803.621,482,5.8145666
2022-07-01,Manhattan,1,LCL/LTD,M8,Peak,1735.829,308,5.631938
2022-07-01,Manhattan,2,LCL/LTD,M8,Off-Peak,1120.394,197,5.67772
2022-07-01,Manhattan,2,LCL/LTD,M8,Peak,403.083,70,5.7156653
2022-07-01,Manhattan,1,SBS,M86+,Off-Peak,11111.99,1810,6.137003
2022-07-01,Manhattan,1,SBS,M86+,Peak,5901.615,990,5.960356
2022-07-01,Manhattan,2,SBS,M86+,Off-Peak,5022.4,746,6.7239423
2022-07-01,Manhattan,2,SBS,M86+,Peak,1655.895,256,6.44361
2022-07-01,Manhattan,1,LCL/LTD,M9,Off-Peak,7650.173,1274,6.003221
2022-07-01,Manhattan,1,LCL/LTD,M9,Peak,4415.555,745,5.924183
2022-07-01,Manhattan,2,LCL/LTD,M9,Off-Peak,3137.59,469,6.6869907
2022-07-01,Manhattan,2,LCL/LTD,M9,Peak,1276.12,185,6.8768096
2022-07-01,Manhattan,1,LCL/LTD,M96,Off-Peak,9574.664,1691,5.660436
2022-07-01,Manhattan,1,LCL/LTD,M96,Peak,5047.605,946,5.331758
2022-07-01,Manhattan,2,LCL/LTD,M96,Off-Peak,3128.061,496,6.3037925
2022-07-01,Manhattan,2,LCL/LTD,M96,Peak,1157.766,192,6.0274324
2022-07-01,Manhattan,1,LCL/LTD,M98,Off-Peak,2153.946,209,10.266201
2022-07-01,Manhattan,1,LCL/LTD,M98,Peak,3858.158,426,9.044984
2022-07-01,Queens,1,LCL/LTD,Q1,Off-Peak,9804.947,1060,9.242222
2022-07-01,Queens,1,LCL/LTD,Q1,Peak,4344.381,506,8.576463
2022-07-01,Queens,2,LCL/LTD,Q1,Off-Peak,4339.883,439,9.880349
2022-07-01,Queens,2,LCL/LTD,Q1,Peak,1557.902,158,9.850372
2022-07-01,Queens,1,LCL/LTD,Q10,Off-Peak,26197.377,3058,8.564712
2022-07-01,Queens,1,LCL/LTD,Q10,Peak,10442.767,1384,7.5427146
2022-07-01,Queens,2,LCL/LTD,Q10,Off-Peak,11707.592,1323,8.843397
2022-07-01,Queens,2,LCL/LTD,Q10,Peak,4093.729,474,8.626953
2022-07-01,Queens,1,LCL/LTD,Q100,Off-Peak,10638.913,944,11.2695875
2022-07-01,Queens,1,LCL/LTD,Q100,Peak,4339.914,395,10.979989
2022-07-01,Queens,2,LCL/LTD,Q100,Off-Peak,6388.515,514,12.421834
2022-07-01,Queens,2,LCL/LTD,Q100,Peak,2119.821,171,12.37041
2022-07-01,Queens,1,LCL/LTD,Q101,Off-Peak,7839.06,916,8.550616
2022-07-01,Queens,1,LCL/LTD,Q101,Peak,3983.948,509,7.823765
2022-07-01,Queens,2,LCL/LTD,Q101,Off-Peak,3493.612,361,9.652373
2022-07-01,Queens,2,LCL/LTD,Q101,Peak,1122.412,119,9.418952
2022-07-01,Queens,1,LCL/LTD,Q102,Off-Peak,6928.625,841,8.238477
2022-07-01,Queens,1,LCL/LTD,Q102,Peak,2999.876,398,7.5335336
2022-07-01,Queens,2,LCL/LTD,Q102,Off-Peak,3389.747,373,9.087029
2022-07-01,Queens,2,LCL/LTD,Q102,Peak,1140.2211,125,9.05816
2022-07-01,Queens,1,LCL/LTD,Q103,Off-Peak,2829.174,337,8.378711
2022-07-01,Queens,1,LCL/LTD,Q103,Peak,1978.932,249,7.936504
2022-07-01,Queens,2,LCL/LTD,Q103,Off-Peak,1044.778,111,9.333445
2022-07-01,Queens,2,LCL/LTD,Q103,Peak,560.23,63,8.839922
2022-07-01,Queens,1,LCL/LTD,Q104,Off-Peak,2642.782,404,6.532579
2022-07-01,Queens,1,LCL/LTD,Q104,Peak,1398.197,220,6.3296347
2022-07-01,Queens,2,LCL/LTD,Q104,Off-Peak,1073.509,164,6.514626
2022-07-01,Queens,2,LCL/LTD,Q104,Peak,416.981,60,6.8667417
2022-07-01,Queens,1,LCL/LTD,Q11,Off-Peak,10004.872,879,11.375949
2022-07-01,Queens,1,LCL/LTD,Q11,Peak,6172.201,615,10.026621
2022-07-01,Queens,2,LCL/LTD,Q11,Off-Peak,4250.814,356,11.931607
2022-07-01,Queens,2,LCL/LTD,Q11,Peak,1527.533,125,12.140702
2022-07-01,Queens,1,LCL/LTD,Q110,Off-Peak,12718.124,1499,8.480153
2022-07-01,Queens,1,LCL/LTD,Q110,Peak,6243.355,766,8.149217
2022-07-01,Queens,2,LCL/LTD,Q110,Off-Peak,5555.93,631,8.793282
2022-07-01,Queens,2,LCL/LTD,Q110,Peak,1784.709,215,8.286305
2022-07-01,Queens,1,LCL/LTD,Q111,Off-Peak,21981.611,2623,8.378993
2022-07-01,Queens,1,LCL/LTD,Q111,Peak,9658.181,1284,7.519765
2022-07-01,Queens,2,LCL/LTD,Q111,Off-Peak,10267.111,1132,9.069125
2022-07-01,Queens,2,LCL/LTD,Q111,Peak,3780.692,429,8.795136
2022-07-01,Queens,1,LCL/LTD,Q112,Off-Peak,6891.267,1072,6.426131
2022-07-01,Queens,1,LCL/LTD,Q112,Peak,4421.627,698,6.3258123
2022-07-01,Queens,2,LCL/LTD,Q112,Off-Peak,2808.522,427,6.56715
2022-07-01,Queens,2,LCL/LTD,Q112,Peak,1168.417,173,6.752934
2022-07-01,Queens,1,LCL/LTD,Q113,Off-Peak,10502.115,1047,10.024572
2022-07-01,Queens,1,LCL/LTD,Q113,Peak,6152.2603,649,9.47037
2022-07-01,Queens,2,LCL/LTD,Q113,Off-Peak,3950.861,362,10.886797
2022-07-01,Queens,2,LCL/LTD,Q113,Peak,1780.136,152,11.685453
2022-07-01,Queens,1,LCL/LTD,Q114,Off-Peak,15252.796,1507,10.1207695
2022-07-01,Queens,1,LCL/LTD,Q114,Peak,6583.31,739,8.903955
2022-07-01,Queens,2,LCL/LTD,Q114,Off-Peak,7705.259,711,10.826394
2022-07-01,Queens,2,LCL/LTD,Q114,Peak,2618.151,251,10.421158
2022-07-01,Queens,1,LCL/LTD,Q12,Off-Peak,17771.16,1983,8.960609
2022-07-01,Queens,1,LCL/LTD,Q12,Peak,6446.687,823,7.8299737
